"spatialunit_uid","spatialunit_current_id","spatialunit_ontology","name","name_de","name_fr","name_it","country","canton","district","municipal","residence_area","neighborhood","region","zone","spatialunit_hist_id","canton_hist_id","district_hist_id","valid_from","valid_until"
"5676_A.ADM3",5676,Municipality,Martherenges,Martherenges,Martherenges,Martherenges,false,false,false,true,false,false,false,false,14635,22,10275,2006-09-01,2012-12-31
"724_A.ADM3",724,Municipality,Nods,Nods,Nods,Nods,false,false,false,true,false,false,false,false,15235,2,10283,2010-01-01,2999-12-31
"3371_A.ADM3",3371,Municipality,Brunnadern,Brunnadern,Brunnadern,Brunnadern,false,false,false,true,false,false,false,false,14440,17,10264,2003-01-01,2008-12-31
"4096_A.ADM3",4096,Municipality,Effingen,Effingen,Effingen,Effingen,false,false,false,true,false,false,false,false,12126,19,10023,1960-01-01,2021-12-31
"6118_A.ADM3",6118,Municipality,Gampel-Bratsch,Gampel-Bratsch,Gampel-Bratsch,Gampel-Bratsch,false,false,false,true,false,false,false,false,14959,23,10030,2009-01-01,2999-12-31
"6_A.ADM1",6,Canton,Canton of Obwalden,Kanton Obwalden,Canton d'Obwald,Cantone di Obvaldo,false,true,false,false,false,false,false,false,6,6,,1848-01-01,2999-12-31
"6265_A.ADM3",6265,Municipality,Savièse,Savièse,Savièse,Savièse,false,false,false,true,false,false,false,false,13061,23,10179,1960-01-01,2999-12-31
"221_A.ADM3",221,Municipality,Hettlingen,Hettlingen,Hettlingen,Hettlingen,false,false,false,true,false,false,false,false,12283,1,10074,1960-01-01,2999-12-31
"6023_A.ADM3",6023,Municipality,Conthey,Conthey,Conthey,Conthey,false,false,false,true,false,false,false,false,11635,23,10034,1960-01-01,2999-12-31
"6621_A.ADM3",6621,Municipality,Genève,Genève,Genève,Genève,false,false,false,true,false,false,false,false,12099,25,10187,1960-01-01,2999-12-31
"4727_A.ADM3",4727,Municipality,Dussnang,Dussnang,Dussnang,Dussnang,false,false,false,true,false,false,false,false,11180,20,10010,1960-01-01,1971-12-31
"3337_A.ADM3",3337,Municipality,St. Gallenkappel,St. Gallenkappel,St. Gallenkappel,St. Gallenkappel,false,false,false,true,false,false,false,false,14431,17,10270,2003-01-01,2012-12-31
"712_A.ADM3",712,Municipality,Souboz,Souboz,Souboz,Souboz,false,false,false,true,false,false,false,false,15229,2,10283,2010-01-01,2014-12-31
"955_A.ADM3",955,Municipality,Lützelflüh,Lützelflüh,Lützelflüh,Lützelflüh,false,false,false,true,false,false,false,false,15350,2,10287,2010-01-01,2999-12-31
"4228_A.ADM3",4228,Municipality,Boswil,Boswil,Boswil,Boswil,false,false,false,true,false,false,false,false,11800,19,10019,1960-01-01,2999-12-31
"1602_A.ADM3",1602,Municipality,Bilten,Bilten,Bilten,Bilten,false,false,false,true,false,false,false,false,11891,8,10109,1960-01-01,2010-12-31
"385_A.ADM3",385,Municipality,Diessbach bei Büren,Diessbach bei Büren,Diessbach bei Büren,Diessbach bei Büren,false,false,false,true,false,false,false,false,15048,2,10285,2010-01-01,2999-12-31
"2256_A.ADM3",2256,Municipality,Coussiberlé,Coussiberlé,Coussiberlé,Coussiberlé,false,false,false,true,false,false,false,false,11209,10,10103,1960-01-01,1974-02-14
"6436_A.ADM3",6436,Municipality,Le Locle,Le Locle,Le Locle,Le Locle,false,false,false,true,false,false,false,false,16605,24,10320,2021-01-01,2999-12-31
"2914_A.ADM3",2914,Municipality,Büttenhardt,Büttenhardt,Büttenhardt,Büttenhardt,false,false,false,true,false,false,false,false,11486,14,10090,1960-01-01,2999-12-31
"102_A.ADM4",102,Residential Area,Kreis 2,Kreis 2,Kreis 2,Kreis 2,false,false,false,false,true,false,false,false,102,1,10228,1934-01-01,2999-12-31
"1402_A.ADM3",1402,Municipality,Engelberg,Engelberg,Engelberg,Engelberg,false,false,false,true,false,false,false,false,12287,6,10070,1960-01-01,2999-12-31
"1091_A.ADM3",1091,Municipality,Mauensee,Mauensee,Mauensee,Mauensee,false,false,false,true,false,false,false,false,15573,3,10301,2013-01-01,2999-12-31
"5006_A.ADM3",5006,Municipality,Gnosca,Gnosca,Gnosca,Gnosca,false,false,false,true,false,false,false,false,12052,21,10007,1960-01-01,2017-04-01
"5047_A.ADM3",5047,Municipality,Torre,Torre,Torre,Torre,false,false,false,true,false,false,false,false,10879,21,10006,1960-01-01,2006-10-21
"343_A.ADM3",343,Municipality,Untersteckholz,Untersteckholz,Untersteckholz,Untersteckholz,false,false,false,true,false,false,false,false,10948,2,10072,1960-01-01,2009-12-31
"4555_A.ADM3",4555,Municipality,Wittenwil,Wittenwil,Wittenwil,Wittenwil,false,false,false,true,false,false,false,false,10351,20,10012,1960-01-01,1995-12-31
"218_A.ADM3",218,Municipality,Ellikon an der Thur,Ellikon an der Thur,Ellikon an der Thur,Ellikon an der Thur,false,false,false,true,false,false,false,false,12144,1,10074,1960-01-01,2999-12-31
"6713_A.ADM3",6713,Municipality,Ederswiler,Ederswiler,Ederswiler,Ederswiler,false,false,false,true,false,false,false,false,13284,26,10224,1979-01-01,2999-12-31
"3402_A.ADM3",3402,Municipality,Flawil,Flawil,Flawil,Flawil,false,false,false,true,false,false,false,false,14452,17,10268,2003-01-01,2999-12-31
"2104_A.ADM3",2104,Municipality,Villangeaux,Villangeaux,Villangeaux,Villangeaux,false,false,false,true,false,false,false,false,11259,10,10106,1960-01-01,1969-02-28
"1305_A.ADM2",1305,District,Bezirk Waldenburg,Bezirk Waldenburg,Bezirk Waldenburg,Bezirk Waldenburg,false,false,true,false,false,false,false,false,10240,13,10240,1994-01-01,2999-12-31
"4099_A.ADM3",4099,Municipality,Habsburg,Habsburg,Habsburg,Habsburg,false,false,false,true,false,false,false,false,12000,19,10023,1960-01-01,2999-12-31
"6614_A.ADM3",6614,Municipality,Choulex,Choulex,Choulex,Choulex,false,false,false,true,false,false,false,false,11586,25,10187,1960-01-01,2999-12-31
"1904_A.ADM2",1904,District,Bezirk Brugg,Bezirk Brugg,Bezirk Brugg,Bezirk Brugg,false,false,true,false,false,false,false,false,10023,19,10023,1960-01-01,2999-12-31
"1010_A.ADM3",1010,Municipality,Escholzmatt-Marbach,Escholzmatt-Marbach,Escholzmatt-Marbach,Escholzmatt-Marbach,false,false,false,true,false,false,false,false,15518,3,10303,2013-01-01,2999-12-31
"3598_A.ADM3",3598,Municipality,St. Martin,St. Martin,St. Martin,St. Martin,false,false,false,true,false,false,false,false,14191,18,10257,2001-01-01,2014-12-31
"1125_A.ADM3",1125,Municipality,Dagmersellen,Dagmersellen,Dagmersellen,Dagmersellen,false,false,false,true,false,false,false,false,15593,3,10302,2013-01-01,2999-12-31
"972_A.ADM3",972,Municipality,Berken,Berken,Berken,Berken,false,false,false,true,false,false,false,false,15357,2,10286,2010-01-01,2999-12-31
"782_A.ADM3",782,Municipality,Guttannen,Guttannen,Guttannen,Guttannen,false,false,false,true,false,false,false,false,15270,2,10292,2010-01-01,2999-12-31
"5813_A.ADM3",5813,Municipality,Chevroux,Chevroux,Chevroux,Chevroux,false,false,false,true,false,false,false,false,14807,22,10274,2006-09-01,2999-12-31
"630_A.ADM3",630,Municipality,Allmendingen,Allmendingen,Allmendingen,Allmendingen,false,false,false,true,false,false,false,false,15192,2,10288,2010-01-01,2999-12-31
"2089_A.ADM3",2089,Municipality,Montet (Glâne),Montet (Glâne),Montet (Glâne),Montet (Glâne),false,false,false,true,false,false,false,false,12340,10,10106,1960-01-01,2999-12-31
"3377_A.ADM3",3377,Municipality,Wattwil,Wattwil,Wattwil,Wattwil,false,false,false,true,false,false,false,false,14446,17,10264,2003-01-01,2012-12-31
"2184_A.ADM3",2184,Municipality,Corpataux-Magnedens,Corpataux-Magnedens,Corpataux-Magnedens,Corpataux-Magnedens,false,false,false,true,false,false,false,false,14127,10,10104,1999-01-01,2015-12-31
"6744_A.ADM3",6744,Municipality,La Chaux-des-Breuleux,La Chaux-des-Breuleux,La Chaux-des-Breuleux,La Chaux-des-Breuleux,false,false,false,true,false,false,false,false,13302,26,10225,1979-01-01,2022-12-31
"5306_A.ADM3",5306,Municipality,Brontallo,Brontallo,Brontallo,Brontallo,false,false,false,true,false,false,false,false,11468,21,10042,1960-01-01,2004-04-03
"4853_A.ADM3",4853,Municipality,Salenstein,Salenstein,Salenstein,Salenstein,false,false,false,true,false,false,false,false,11371,20,10009,1960-01-01,1979-05-31
"564_A.ADM3",564,Municipality,Kandergrund,Kandergrund,Kandergrund,Kandergrund,false,false,false,true,false,false,false,false,15140,2,10291,2010-01-01,2999-12-31
"2160_A.ADM3",2160,Municipality,Vuadens,Vuadens,Vuadens,Vuadens,false,false,false,true,false,false,false,false,10373,10,10105,1960-01-01,2999-12-31
"440_A.ADM3",440,Municipality,Plagne,Plagne,Plagne,Plagne,false,false,false,true,false,false,false,false,15091,2,10283,2010-01-01,2013-12-31
"6479_A.ADM3",6479,Municipality,Fontaines (NE),Fontaines (NE),Fontaines (NE),Fontaines (NE),false,false,false,true,false,false,false,false,11931,24,10185,1960-01-01,2012-12-31
"2121_A.ADM3",2121,Municipality,Haut-Intyamon,Haut-Intyamon,Haut-Intyamon,Haut-Intyamon,false,false,false,true,false,false,false,false,14362,10,10105,2002-01-01,2999-12-31
"59_A.ADM3",59,Municipality,Hochfelden,Hochfelden,Hochfelden,Hochfelden,false,false,false,true,false,false,false,false,12166,1,10081,1960-01-01,2999-12-31
"5112_A.ADM3",5112,Municipality,Lavertezzo,Lavertezzo,Lavertezzo,Lavertezzo,false,false,false,true,false,false,false,false,16588,21,10004,2020-10-18,2999-12-31
"1215_A.ADM3",1215,Municipality,Seelisberg,Seelisberg,Seelisberg,Seelisberg,false,false,false,true,false,false,false,false,12950,4,10061,1960-01-01,2999-12-31
"63_A.ADM3",63,Municipality,Lufingen,Lufingen,Lufingen,Lufingen,false,false,false,true,false,false,false,false,12720,1,10081,1960-01-01,2999-12-31
"933_A.ADM3",933,Municipality,Längenbühl,Längenbühl,Längenbühl,Längenbühl,false,false,false,true,false,false,false,false,13994,2,10246,1994-01-01,2006-12-31
"491_A.ADM3",491,Municipality,Brüttelen,Brüttelen,Brüttelen,Brüttelen,false,false,false,true,false,false,false,false,15100,2,10285,2010-01-01,2999-12-31
"4147_A.ADM3",4147,Municipality,Zetzwil,Zetzwil,Zetzwil,Zetzwil,false,false,false,true,false,false,false,false,10301,19,10022,1960-01-01,2999-12-31
"4318_A.ADM3",4318,Municipality,Schneisingen,Schneisingen,Schneisingen,Schneisingen,false,false,false,true,false,false,false,false,13040,19,10016,1960-01-01,2999-12-31
"6022_A.ADM3",6022,Municipality,Chamoson,Chamoson,Chamoson,Chamoson,false,false,false,true,false,false,false,false,11418,23,10034,1960-01-01,2999-12-31
"3576_A.ADM3",3576,Municipality,Ladir,Ladir,Ladir,Ladir,false,false,false,true,false,false,false,false,14174,18,10257,2001-01-01,2013-12-31
"4116_A.ADM3",4116,Municipality,Stilli,Stilli,Stilli,Stilli,false,false,false,true,false,false,false,false,10591,19,10023,1960-01-01,2005-12-31
"3339_A.ADM3",3339,Municipality,Uznach,Uznach,Uznach,Uznach,false,false,false,true,false,false,false,false,14433,17,10270,2003-01-01,2999-12-31
"5481_A.ADM3",5481,Municipality,Dizy,Dizy,Dizy,Dizy,false,false,false,true,false,false,false,false,14854,22,10279,2006-09-01,2999-12-31
"6086_A.ADM3",6086,Municipality,Nax,Nax,Nax,Nax,false,false,false,true,false,false,false,false,12526,23,10031,1960-01-01,2010-12-31
"104_A.ADM2",104,District,Bezirk Dielsdorf,Bezirk Dielsdorf,Bezirk Dielsdorf,Bezirk Dielsdorf,false,false,true,false,false,false,false,false,10080,1,10080,1960-01-01,2999-12-31
"4077_A.ADM3",4077,Municipality,Tägerig,Tägerig,Tägerig,Tägerig,false,false,false,true,false,false,false,false,10550,19,10024,1960-01-01,2999-12-31
"6174_A.ADM3",6174,Municipality,Filet,Filet,Filet,Filet,false,false,false,true,false,false,false,false,12015,23,10125,1960-01-01,2008-12-31
"6051_A.ADM3",6051,Municipality,Ausserbinn,Ausserbinn,Ausserbinn,Ausserbinn,false,false,false,true,false,false,false,false,11653,23,10032,1960-01-01,2004-09-30
"3709_A.ADM3",3709,Municipality,Patzen-Fardün,Patzen-Fardün,Patzen-Fardün,Patzen-Fardün,false,false,false,true,false,false,false,false,14244,18,10259,2001-01-01,2002-12-31
"229_A.ADM2",229,District,Amtsbezirk Trachselwald,Amtsbezirk Trachselwald,Amtsbezirk Trachselwald,Amtsbezirk Trachselwald,false,false,true,false,false,false,false,false,10149,2,10149,1960-01-01,1978-12-31
"5105_A.ADM3",5105,Municipality,Frasco,Frasco,Frasco,Frasco,false,false,false,true,false,false,false,false,11968,21,10004,1960-01-01,2020-10-17
"4838_A.ADM3",4838,Municipality,Weiningen (TG),Weiningen (TG),Weiningen (TG),Weiningen (TG),false,false,false,true,false,false,false,false,10269,20,10009,1960-01-01,1994-12-31
"131_A.ADM5",131,Neighbourhood,Mühlebach,Mühlebach,Mühlebach,Mühlebach,false,false,false,false,false,true,false,false,131,1,10228,1934-01-01,2999-12-31
"2004_A.ADM3",2004,Municipality,Bussy (FR),Bussy (FR),Bussy (FR),Bussy (FR),false,false,false,true,false,false,false,false,11491,10,10107,1960-01-01,2016-12-31
"5692_A.ADM3",5692,Municipality,Vucherens,Vucherens,Vucherens,Vucherens,false,false,false,true,false,false,false,false,14909,22,10274,2006-09-01,2999-12-31
"4492_A.ADM3",4492,Municipality,Hohentannen,Hohentannen,Hohentannen,Hohentannen,false,false,false,true,false,false,false,false,12130,20,10014,1960-01-01,1998-12-31
"3809_A.ADM3",3809,Municipality,Santa Domenica,Santa Domenica,Santa Domenica,Santa Domenica,false,false,false,true,false,false,false,false,11282,18,10165,1960-01-01,1982-02-24
"6264_A.ADM3",6264,Municipality,Salins,Salins,Salins,Salins,false,false,false,true,false,false,false,false,13019,23,10179,1960-01-01,2012-12-31
"5098_A.ADM3",5098,Municipality,Caviano,Caviano,Caviano,Caviano,false,false,false,true,false,false,false,false,11385,21,10004,1960-01-01,2010-04-24
"1706_A.ADM3",1706,Municipality,Oberägeri,Oberägeri,Oberägeri,Oberägeri,false,false,false,true,false,false,false,false,12551,9,10108,1960-01-01,2999-12-31
"251_A.ADM3",251,Municipality,Weiningen (ZH),Weiningen (ZH),Weiningen (ZH),Weiningen (ZH),false,false,false,true,false,false,false,false,13699,1,10229,1990-01-01,2999-12-31
"3331_A.ADM3",3331,Municipality,Ernetschwil,Ernetschwil,Ernetschwil,Ernetschwil,false,false,false,true,false,false,false,false,14425,17,10270,2003-01-01,2012-12-31
"4740_A.ADM3",4740,Municipality,Wetzikon (TG),Wetzikon (TG),Wetzikon (TG),Wetzikon (TG),false,false,false,true,false,false,false,false,10276,20,10010,1960-01-01,1994-12-31
"5907_A.ADM3",5907,Municipality,Chavannes-le-Chêne,Chavannes-le-Chêne,Chavannes-le-Chêne,Chavannes-le-Chêne,false,false,false,true,false,false,false,false,14857,22,10276,2006-09-01,2999-12-31
"4509_A.ADM3",4509,Municipality,Riedt,Riedt,Riedt,Riedt,false,false,false,true,false,false,false,false,12896,20,10014,1960-01-01,1994-12-31
"2271_A.ADM3",2271,Municipality,Meyriez,Meyriez,Meyriez,Meyriez,false,false,false,true,false,false,false,false,12437,10,10103,1960-01-01,2999-12-31
"5211_A.ADM3",5211,Municipality,Pazzallo,Pazzallo,Pazzallo,Pazzallo,false,false,false,true,false,false,false,false,13123,21,10003,1960-01-01,2004-04-03
"1372_A.ADM3",1372,Municipality,Schwyz,Schwyz,Schwyz,Schwyz,false,false,false,true,false,false,false,false,12955,5,10068,1960-01-01,2999-12-31
"2038_A.ADM3",2038,Municipality,Prévondavaux,Prévondavaux,Prévondavaux,Prévondavaux,false,false,false,true,false,false,false,false,13105,10,10107,1960-01-01,2999-12-31
"807_A.ADM3",807,Municipality,Buix,Buix,Buix,Buix,false,false,false,true,false,false,false,false,10992,2,10147,1960-01-01,1978-12-31
"1841_A.ADM2",1841,District,Region Albula,Region Albula,Region Albula,Region Albula,false,false,true,false,false,false,false,false,10307,18,10307,2017-01-01,2999-12-31
"2303_A.ADM3",2303,Municipality,St. Silvester,St. Silvester,St. Silvester,St. Silvester,false,false,false,true,false,false,false,false,10378,10,10102,1960-01-01,2999-12-31
"3790_A.ADM3",3790,Municipality,Silvaplana,Silvaplana,Silvaplana,Silvaplana,false,false,false,true,false,false,false,false,16010,18,10312,2017-01-01,2999-12-31
"2450_A.ADM3",2450,Municipality,Hessigkofen,Hessigkofen,Hessigkofen,Hessigkofen,false,false,false,true,false,false,false,false,12273,11,10100,1960-01-01,2013-12-31
"2244_A.ADM3",2244,Municipality,Büchslen,Büchslen,Büchslen,Büchslen,false,false,false,true,false,false,false,false,11466,10,10103,1960-01-01,2012-12-31
"3763_A.ADM3",3763,Municipality,Sent,Sent,Sent,Sent,false,false,false,true,false,false,false,false,14266,18,10260,2001-01-01,2014-12-31
"4073_A.ADM3",4073,Municipality,Oberlunkhofen,Oberlunkhofen,Oberlunkhofen,Oberlunkhofen,false,false,false,true,false,false,false,false,12452,19,10024,1960-01-01,2999-12-31
"9216_A.ADM3",9216,Municipality,Sihlsee,Sihlsee,Sihlsee,Sihlsee,false,false,false,true,false,false,false,false,10243,5,10113,1960-01-01,2999-12-31
"6293_A.ADM3",6293,Municipality,Stalden (VS),Stalden (VS),Stalden (VS),Stalden (VS),false,false,false,true,false,false,false,false,10573,23,10180,1960-01-01,2999-12-31
"6431_A.ADM3",6431,Municipality,Les Brenets,Les Brenets,Les Brenets,Les Brenets,false,false,false,true,false,false,false,false,16098,24,10320,2018-01-01,2020-12-31
"5436_A.ADM3",5436,Municipality,Saint-Oyens,Saint-Oyens,Saint-Oyens,Saint-Oyens,false,false,false,true,false,false,false,false,14586,22,10279,2006-09-01,2999-12-31
"6721_A.ADM3",6721,Municipality,Rossemaison,Rossemaison,Rossemaison,Rossemaison,false,false,false,true,false,false,false,false,13292,26,10224,1979-01-01,2999-12-31
"1627_A.ADM3",1627,Municipality,Schwanden (GL),Schwanden (GL),Schwanden (GL),Schwanden (GL),false,false,false,true,false,false,false,false,12948,8,10109,1960-01-01,2010-12-31
"907_A.ADM3",907,Municipality,Signau,Signau,Signau,Signau,false,false,false,true,false,false,false,false,15317,2,10287,2010-01-01,2999-12-31
"70_A.ADM3",70,Municipality,Wasterkingen,Wasterkingen,Wasterkingen,Wasterkingen,false,false,false,true,false,false,false,false,10443,1,10081,1960-01-01,2999-12-31
"5718_A.ADM3",5718,Municipality,Genolier,Genolier,Genolier,Genolier,false,false,false,true,false,false,false,false,14726,22,10280,2006-09-01,2999-12-31
"2891_A.ADM3",2891,Municipality,Niederdorf,Niederdorf,Niederdorf,Niederdorf,false,false,false,true,false,false,false,false,13819,13,10240,1994-01-01,2999-12-31
"325_A.ADM3",325,Municipality,Busswil bei Melchnau,Busswil bei Melchnau,Busswil bei Melchnau,Busswil bei Melchnau,false,false,false,true,false,false,false,false,15011,2,10286,2010-01-01,2999-12-31
"57_A.ADM3",57,Municipality,Freienstein-Teufen,Freienstein-Teufen,Freienstein-Teufen,Freienstein-Teufen,false,false,false,true,false,false,false,false,11960,1,10081,1960-01-01,2999-12-31
"6750_A.ADM3",6750,Municipality,Lajoux (JU),Lajoux (JU),Lajoux (JU),Lajoux (JU),false,false,false,true,false,false,false,false,13308,26,10225,1979-01-01,2999-12-31
"2863_A.ADM3",2863,Municipality,Tenniken,Tenniken,Tenniken,Tenniken,false,false,false,true,false,false,false,false,13802,13,10238,1994-01-01,2999-12-31
"572_A.ADM3",572,Municipality,Bönigen,Bönigen,Bönigen,Bönigen,false,false,false,true,false,false,false,false,15145,2,10292,2010-01-01,2999-12-31
"556_A.ADM3",556,Municipality,Zielebach,Zielebach,Zielebach,Zielebach,false,false,false,true,false,false,false,false,15135,2,10287,2010-01-01,2999-12-31
"607_A.ADM3",607,Municipality,Freimettigen,Freimettigen,Freimettigen,Freimettigen,false,false,false,true,false,false,false,false,15172,2,10288,2010-01-01,2999-12-31
"2191_A.ADM3",2191,Municipality,Estavayer-le-Gibloux,Estavayer-le-Gibloux,Estavayer-le-Gibloux,Estavayer-le-Gibloux,false,false,false,true,false,false,false,false,12268,10,10104,1960-01-01,2002-12-31
